district,year,week_number,temp_mean,rainfall_total,rain_sum,wind_max
galle,2014,8,27.514285714285712,24.0,24.0,11.585714285714285
galle,2014,9,27.67142857142857,5.4,5.4,18.071428571428573
galle,2014,10,27.9,28.4,28.4,17.37142857142857
galle,2014,11,28.2,0.7,0.7,19.271428571428572
galle,2014,12,28.0,20.1,20.1,15.228571428571428
galle,2014,13,28.542857142857144,5.9,5.9,15.200000000000001
galle,2014,14,27.714285714285715,37.9,37.9,15.842857142857143
galle,2014,15,27.842857142857145,18.2,18.2,15.842857142857143
galle,2014,16,27.771428571428572,17.7,17.7,14.428571428571429
galle,2014,17,27.7,44.1,44.1,13.142857142857142
galle,2014,18,27.02857142857143,91.9,91.9,13.528571428571428
galle,2014,19,27.37142857142857,107.39999999999999,107.39999999999999,14.857142857142858
galle,2014,20,28.771428571428572,4.9,4.9,22.728571428571428
galle,2014,21,28.114285714285717,32.8,32.8,22.457142857142856
galle,2014,22,27.728571428571428,46.199999999999996,46.199999999999996,21.357142857142858
galle,2014,23,27.557142857142857,42.3,42.3,25.17142857142857
galle,2014,24,28.0,15.1,15.1,27.942857142857143
galle,2014,25,27.985714285714288,22.6,22.6,28.442857142857143
galle,2014,26,27.5,22.2,22.2,25.314285714285713
galle,2014,27,27.042857142857144,33.3,33.3,27.514285714285712
galle,2014,28,27.271428571428572,39.8,39.8,29.4
galle,2014,29,27.214285714285715,16.7,16.7,26.114285714285717
galle,2014,30,27.285714285714285,19.3,19.3,27.400000000000002
galle,2014,31,26.900000000000002,24.0,24.0,27.314285714285713
galle,2014,32,26.571428571428573,25.200000000000003,25.200000000000003,25.085714285714285
galle,2014,33,26.085714285714285,55.4,55.4,24.25714285714286
galle,2014,34,26.17142857142857,53.0,53.0,20.37142857142857
galle,2014,35,27.614285714285717,8.1,8.1,21.75714285714286
galle,2014,36,26.3,53.5,53.5,19.7
galle,2014,37,26.47142857142857,46.3,46.3,23.285714285714285
galle,2014,38,27.0,35.7,35.7,24.657142857142855
galle,2014,39,26.514285714285712,53.0,53.0,17.12857142857143
galle,2014,40,26.728571428571428,69.0,69.0,15.557142857142859
galle,2014,41,26.728571428571428,62.1,62.1,22.542857142857144
galle,2014,42,26.385714285714283,135.1,135.1,16.185714285714287
galle,2014,43,26.714285714285715,41.2,41.2,11.657142857142857
galle,2014,44,25.97142857142857,83.6,83.6,15.214285714285714
galle,2014,45,26.571428571428573,33.6,33.6,18.414285714285715
galle,2014,46,26.514285714285712,115.60000000000001,115.60000000000001,11.728571428571428
galle,2014,47,26.142857142857142,84.7,84.7,13.0
galle,2014,48,25.957142857142856,44.1,44.1,15.571428571428571
galle,2014,49,26.557142857142857,31.6,31.6,8.257142857142856
galle,2014,50,26.571428571428573,49.2,49.2,11.014285714285714
galle,2014,51,26.24285714285714,92.7,92.7,13.6
galle,2014,52,25.3,239.8,239.8,16.742857142857144
galle,2015,1,26.75,3.5,3.5,10.65
galle,2015,2,26.12857142857143,44.199999999999996,44.199999999999996,7.828571428571428
galle,2015,3,26.214285714285715,6.6,6.6,8.971428571428572
galle,2015,4,26.428571428571427,11.3,11.3,10.5
galle,2015,5,26.62857142857143,21.400000000000002,21.400000000000002,11.6
galle,2015,6,26.900000000000002,10.4,10.4,14.542857142857143
galle,2015,7,26.457142857142856,37.6,37.6,10.642857142857142
galle,2015,8,26.285714285714285,2.3,2.3,10.528571428571428
galle,2015,9,27.014285714285712,21.9,21.9,12.12857142857143
galle,2015,10,27.7,3.6,3.6,11.87142857142857
galle,2015,11,27.085714285714285,39.6,39.6,14.285714285714286
galle,2015,12,27.714285714285715,5.3,5.3,11.428571428571429
galle,2015,13,27.842857142857145,26.7,26.7,13.271428571428572
galle,2015,14,27.814285714285713,37.4,37.4,13.257142857142856
galle,2015,15,27.557142857142857,47.2,47.2,10.857142857142858
galle,2015,16,27.599999999999998,42.5,42.5,11.842857142857143
galle,2015,17,27.52857142857143,70.7,70.7,13.299999999999999
galle,2015,18,27.785714285714285,43.2,43.2,11.971428571428572
galle,2015,19,27.385714285714283,64.9,64.9,17.057142857142857
galle,2015,20,27.985714285714288,23.2,23.2,17.357142857142858
galle,2015,21,27.914285714285715,59.1,59.1,22.185714285714287
galle,2015,22,28.357142857142858,41.1,41.1,23.014285714285712
galle,2015,23,27.885714285714283,34.9,34.9,20.142857142857142
galle,2015,24,28.17142857142857,15.7,15.7,20.985714285714288
galle,2015,25,27.62857142857143,28.5,28.5,24.414285714285715
galle,2015,26,28.02857142857143,34.300000000000004,34.300000000000004,21.042857142857144
galle,2015,27,27.599999999999998,39.3,39.3,23.1
galle,2015,28,28.099999999999998,21.1,21.1,27.900000000000002
galle,2015,29,27.5,43.1,43.1,28.442857142857143
galle,2015,30,27.099999999999998,40.4,40.4,23.314285714285713
galle,2015,31,27.642857142857142,12.2,12.2,21.2
galle,2015,32,27.17142857142857,43.2,43.2,24.014285714285712
galle,2015,33,27.7,22.9,22.9,26.74285714285714
galle,2015,34,27.52857142857143,44.6,44.6,16.928571428571427
galle,2015,35,26.900000000000002,68.6,68.6,21.457142857142856
galle,2015,36,27.071428571428573,45.9,45.9,16.771428571428572
galle,2015,37,27.2,22.0,22.0,17.04285714285714
galle,2015,38,27.285714285714285,70.1,70.1,24.771428571428572
galle,2015,39,26.75714285714286,88.8,88.8,18.957142857142856
galle,2015,40,26.857142857142858,96.80000000000001,96.80000000000001,16.057142857142857
galle,2015,41,27.2,22.5,22.5,18.185714285714287
galle,2015,42,26.8,67.5,67.5,11.271428571428572
galle,2015,43,26.557142857142857,178.8,178.8,13.900000000000002
galle,2015,44,26.542857142857144,82.6,82.6,14.142857142857142
galle,2015,45,26.485714285714288,177.5,177.5,10.557142857142859
galle,2015,46,26.32857142857143,109.0,109.0,18.02857142857143
galle,2015,47,27.400000000000002,14.0,14.0,14.757142857142856
galle,2015,48,27.3,28.5,28.5,9.62857142857143
galle,2015,49,26.757142857142856,68.3,68.3,14.814285714285713
galle,2015,50,26.82857142857143,118.4,118.4,14.5
galle,2015,51,26.785714285714285,33.5,33.5,13.214285714285714
galle,2015,52,27.228571428571428,24.7,24.7,10.157142857142857
galle,2015,53,27.4,5.5,5.5,20.65
galle,2016,1,27.585714285714285,5.8,5.8,13.514285714285714
galle,2016,2,26.957142857142856,4.6,4.6,10.942857142857141
galle,2016,3,27.914285714285715,8.0,8.0,12.62857142857143
galle,2016,4,27.17142857142857,14.3,14.3,8.785714285714286
galle,2016,5,27.74285714285714,1.0,1.0,9.828571428571427
galle,2016,6,27.7,15.1,15.1,9.4
galle,2016,7,27.728571428571428,20.900000000000002,20.900000000000002,17.428571428571427
galle,2016,8,28.042857142857144,11.2,11.2,17.62857142857143
galle,2016,9,29.0,3.4,3.4,14.842857142857143
galle,2016,10,29.24285714285714,4.3,4.3,13.971428571428572
galle,2016,11,28.928571428571427,7.0,7.0,11.685714285714285
galle,2016,12,29.114285714285717,6.0,6.0,15.014285714285714
galle,2016,13,28.0,40.1,40.1,11.742857142857144
galle,2016,14,28.614285714285717,24.3,24.3,10.585714285714285
galle,2016,15,28.87142857142857,21.5,21.5,11.857142857142858
galle,2016,16,28.5,45.1,45.1,13.814285714285715
galle,2016,17,28.599999999999998,28.4,28.4,11.842857142857143
galle,2016,18,28.285714285714285,60.099999999999994,60.099999999999994,12.799999999999999
galle,2016,19,27.142857142857142,274.8,274.8,16.414285714285715
galle,2016,20,28.014285714285712,103.7,103.7,26.571428571428573
galle,2016,21,27.900000000000002,69.6,69.6,24.67142857142857
galle,2016,22,28.02857142857143,35.6,35.6,23.142857142857142
galle,2016,23,27.685714285714287,56.9,56.9,22.057142857142857
galle,2016,24,27.771428571428572,26.6,26.6,28.74285714285714
galle,2016,25,27.400000000000002,25.3,25.3,30.314285714285713
galle,2016,26,27.82857142857143,21.3,21.3,23.642857142857142
galle,2016,27,28.02857142857143,15.9,15.9,27.114285714285717
galle,2016,28,27.228571428571428,21.4,21.4,25.342857142857145
galle,2016,29,27.285714285714285,17.3,17.3,27.842857142857145
galle,2016,30,26.52857142857143,63.6,63.6,20.685714285714287
galle,2016,31,28.085714285714285,2.8,2.8,27.585714285714285
galle,2016,32,27.442857142857143,19.4,19.4,26.457142857142856
galle,2016,33,27.442857142857143,17.7,17.7,28.771428571428572
galle,2016,34,26.857142857142858,39.3,39.3,26.842857142857145
galle,2016,35,26.614285714285717,39.0,39.0,24.900000000000002
galle,2016,36,27.099999999999998,13.0,13.0,25.2
galle,2016,37,27.12857142857143,27.0,27.0,24.985714285714288
galle,2016,38,27.599999999999998,14.3,14.3,28.157142857142855
galle,2016,39,27.228571428571428,30.7,30.7,24.52857142857143
galle,2016,40,27.485714285714288,9.3,9.3,24.099999999999998
galle,2016,41,27.157142857142855,19.4,19.4,23.414285714285715
galle,2016,42,26.942857142857143,37.8,37.8,21.0
galle,2016,43,26.47142857142857,44.099999999999994,44.099999999999994,21.25714285714286
galle,2016,44,25.82857142857143,81.10000000000001,81.10000000000001,18.47142857142857
galle,2016,45,26.900000000000002,23.0,23.0,9.242857142857144
galle,2016,46,26.24285714285714,141.1,141.1,7.871428571428572
galle,2016,47,26.87142857142857,61.5,61.5,10.557142857142859
galle,2016,48,26.8,15.0,15.0,14.857142857142858
galle,2016,49,27.057142857142857,27.5,27.5,16.7
galle,2016,50,26.400000000000002,20.0,20.0,12.757142857142858
galle,2016,51,26.400000000000002,15.5,15.5,11.485714285714286
galle,2016,52,26.483333333333334,18.8,18.8,13.616666666666667
galle,2016,53,27.433333333333334,0.30000000000000004,0.30000000000000004,17.8
galle,2017,1,25.914285714285715,26.3,26.3,10.157142857142857
galle,2017,2,25.557142857142857,2.1,2.1,11.1
galle,2017,3,26.25714285714286,11.4,11.4,12.457142857142857
galle,2017,4,26.285714285714285,52.8,52.8,14.071428571428571
galle,2017,5,26.185714285714287,14.0,14.0,10.357142857142858
galle,2017,6,26.2,5.0,5.0,11.785714285714286
galle,2017,7,27.385714285714283,21.700000000000003,21.700000000000003,16.785714285714285
galle,2017,8,26.47142857142857,31.9,31.9,10.142857142857142
galle,2017,9,26.914285714285715,25.800000000000004,25.800000000000004,16.45714285714286
galle,2017,10,27.0,28.2,28.2,12.62857142857143
galle,2017,11,26.985714285714288,23.1,23.1,11.271428571428572
galle,2017,12,27.400000000000002,8.9,8.9,10.171428571428573
galle,2017,13,27.47142857142857,40.300000000000004,40.300000000000004,9.785714285714286
galle,2017,14,27.614285714285717,36.6,36.6,15.314285714285715
galle,2017,15,27.685714285714287,84.1,84.1,18.542857142857144
galle,2017,16,28.62857142857143,2.8,2.8,19.599999999999998
galle,2017,17,28.114285714285717,13.4,13.4,17.271428571428572
galle,2017,18,27.557142857142857,11.8,11.8,10.785714285714286
galle,2017,19,27.957142857142856,35.6,35.6,16.82857142857143
galle,2017,20,28.12857142857143,33.5,33.5,25.8
galle,2017,21,27.271428571428572,58.1,58.1,25.47142857142857
galle,2017,22,27.228571428571428,75.3,75.3,26.857142857142858
galle,2017,23,27.37142857142857,21.0,21.0,25.74285714285714
galle,2017,24,27.085714285714285,29.9,29.9,18.685714285714287
galle,2017,25,27.114285714285717,50.5,50.5,22.342857142857145
galle,2017,26,27.142857142857142,23.5,23.5,25.285714285714285
galle,2017,27,27.357142857142858,37.8,37.8,26.74285714285714
galle,2017,28,27.62857142857143,7.2,7.2,25.514285714285712
galle,2017,29,27.514285714285712,23.9,23.9,22.214285714285715
galle,2017,30,27.685714285714287,34.3,34.3,27.571428571428573
galle,2017,31,27.142857142857142,39.0,39.0,27.328571428571426
galle,2017,32,27.071428571428573,27.5,27.5,24.642857142857142
galle,2017,33,26.928571428571427,38.6,38.6,22.885714285714283
galle,2017,34,27.314285714285713,25.0,25.0,25.928571428571427
galle,2017,35,27.042857142857144,49.1,49.1,21.32857142857143
galle,2017,36,26.5,73.4,73.4,20.614285714285717
galle,2017,37,26.771428571428572,60.8,60.8,20.314285714285713
galle,2017,38,27.442857142857143,19.1,19.1,22.442857142857143
galle,2017,39,26.82857142857143,23.9,23.9,21.857142857142858
galle,2017,40,26.75714285714286,50.199999999999996,50.199999999999996,21.957142857142856
galle,2017,41,26.428571428571427,63.0,63.0,21.17142857142857
galle,2017,42,27.12857142857143,27.1,27.1,22.414285714285715
galle,2017,43,27.057142857142857,33.2,33.2,14.557142857142859
galle,2017,44,26.514285714285712,93.6,93.6,15.571428571428571
galle,2017,45,26.67142857142857,98.5,98.5,14.771428571428572
galle,2017,46,27.428571428571427,12.3,12.3,15.585714285714285
galle,2017,47,26.157142857142855,83.0,83.0,10.442857142857141
galle,2017,48,25.842857142857145,203.3,203.3,17.914285714285715
galle,2017,49,26.814285714285713,13.2,13.2,12.185714285714285
galle,2017,50,26.771428571428572,42.699999999999996,42.699999999999996,11.057142857142859
galle,2017,51,26.557142857142857,16.0,16.0,9.542857142857143
galle,2017,52,26.625,34.5,34.5,8.375
galle,2018,1,26.1125,5.9,5.9,10.2875
galle,2018,2,26.457142857142856,12.4,12.4,11.37142857142857
galle,2018,3,25.985714285714288,2.5999999999999996,2.5999999999999996,12.185714285714285
galle,2018,4,26.385714285714283,4.5,4.5,10.228571428571428
galle,2018,5,26.87142857142857,35.5,35.5,13.200000000000001
galle,2018,6,26.942857142857143,26.0,26.0,10.657142857142857
galle,2018,7,27.185714285714287,5.7,5.7,12.457142857142857
galle,2018,8,27.0,8.9,8.9,12.585714285714285
galle,2018,9,26.985714285714288,68.9,68.9,13.385714285714286
galle,2018,10,26.842857142857145,73.9,73.9,11.685714285714285
galle,2018,11,27.357142857142858,34.7,34.7,15.528571428571428
galle,2018,12,28.085714285714285,5.3,5.3,15.0
galle,2018,13,27.74285714285714,23.0,23.0,13.757142857142856
galle,2018,14,27.057142857142857,49.4,49.4,12.057142857142859
galle,2018,15,26.914285714285715,87.8,87.8,13.1
galle,2018,16,27.74285714285714,43.3,43.3,12.342857142857143
galle,2018,17,27.47142857142857,50.5,50.5,12.1
galle,2018,18,27.7,45.4,45.4,14.957142857142857
galle,2018,19,27.428571428571427,82.7,82.7,13.257142857142856
galle,2018,20,27.0,106.0,106.0,17.1
galle,2018,21,26.514285714285712,88.19999999999999,88.19999999999999,23.085714285714285
galle,2018,22,28.014285714285712,41.6,41.6,27.414285714285715
galle,2018,23,27.457142857142856,114.7,114.7,26.02857142857143
galle,2018,24,27.52857142857143,27.8,27.8,24.02857142857143
galle,2018,25,27.157142857142855,32.5,32.5,22.942857142857143
galle,2018,26,26.985714285714288,36.3,36.3,24.17142857142857
galle,2018,27,27.32857142857143,28.0,28.0,23.67142857142857
galle,2018,28,26.67142857142857,49.6,49.6,26.214285714285715
galle,2018,29,27.099999999999998,13.0,13.0,28.814285714285713
galle,2018,30,27.25714285714286,5.4,5.4,29.928571428571427
galle,2018,31,26.928571428571427,31.1,31.1,23.37142857142857
galle,2018,32,26.75714285714286,27.9,27.9,27.400000000000002
galle,2018,33,26.357142857142858,33.3,33.3,28.8
galle,2018,34,26.714285714285715,3.4,3.4,27.842857142857145
galle,2018,35,27.042857142857144,5.2,5.2,24.928571428571427
galle,2018,36,27.25714285714286,3.8000000000000003,3.8000000000000003,22.957142857142856
galle,2018,37,27.52857142857143,1.3,1.3,20.271428571428572
galle,2018,38,26.685714285714287,51.9,51.9,22.614285714285717
galle,2018,39,26.271428571428572,69.9,69.9,15.9
galle,2018,40,26.485714285714288,75.2,75.2,13.642857142857142
galle,2018,41,26.24285714285714,63.0,63.0,17.97142857142857
galle,2018,42,26.557142857142857,27.8,27.8,12.485714285714286
galle,2018,43,26.342857142857145,71.0,71.0,12.657142857142857
galle,2018,44,27.085714285714285,28.2,28.2,17.271428571428572
galle,2018,45,26.214285714285715,96.89999999999999,96.89999999999999,13.314285714285715
galle,2018,46,27.214285714285715,19.1,19.1,16.185714285714287
galle,2018,47,26.714285714285715,51.3,51.3,11.442857142857141
galle,2018,48,27.071428571428573,23.299999999999997,23.299999999999997,11.528571428571428
galle,2018,49,26.685714285714287,67.30000000000001,67.30000000000001,11.542857142857143
galle,2018,50,26.8,1.8,1.8,14.042857142857143
galle,2018,51,26.75714285714286,11.7,11.7,11.471428571428572
galle,2018,52,26.857142857142858,18.400000000000002,18.400000000000002,9.714285714285714
galle,2019,1,26.8375,3.5,3.5,11.7625
galle,2019,2,26.82857142857143,52.0,52.0,9.814285714285715
galle,2019,3,26.157142857142855,17.6,17.6,9.771428571428572
galle,2019,4,26.7,5.6,5.6,8.9
galle,2019,5,26.97142857142857,9.8,9.8,11.228571428571428
galle,2019,6,26.857142857142858,35.9,35.9,12.642857142857142
galle,2019,7,27.82857142857143,23.4,23.4,15.657142857142857
galle,2019,8,27.914285714285715,4.800000000000001,4.800000000000001,15.828571428571427
galle,2019,9,27.485714285714288,46.7,46.7,12.828571428571431
galle,2019,10,27.457142857142856,32.4,32.4,11.271428571428572
galle,2019,11,27.657142857142855,13.0,13.0,12.87142857142857
galle,2019,12,27.8,28.9,28.9,13.742857142857144
galle,2019,13,27.842857142857145,4.0,4.0,14.242857142857144
galle,2019,14,28.3,1.4,1.4,13.171428571428573
galle,2019,15,28.32857142857143,24.5,24.5,11.971428571428572
galle,2019,16,27.457142857142856,67.1,67.1,12.799999999999999
galle,2019,17,27.8,55.0,55.0,11.042857142857143
galle,2019,18,27.657142857142855,53.0,53.0,21.542857142857144
galle,2019,19,28.52857142857143,8.299999999999999,8.299999999999999,19.642857142857142
galle,2019,20,28.0,23.0,23.0,18.8
galle,2019,21,27.3,67.8,67.8,16.95714285714286
galle,2019,22,28.042857142857144,23.8,23.8,20.342857142857145
galle,2019,23,27.342857142857145,83.1,83.1,22.74285714285714
galle,2019,24,27.7,36.7,36.7,20.7
galle,2019,25,28.085714285714285,41.4,41.4,28.271428571428572
galle,2019,26,28.271428571428572,22.5,22.5,24.614285714285717
galle,2019,27,28.085714285714285,14.8,14.8,21.557142857142857
galle,2019,28,27.142857142857142,26.2,26.2,17.6
galle,2019,29,26.985714285714288,59.599999999999994,59.599999999999994,30.614285714285717
galle,2019,30,27.2,11.3,11.3,22.900000000000002
galle,2019,31,27.485714285714288,23.0,23.0,17.485714285714288
galle,2019,32,27.099999999999998,57.1,57.1,23.0
galle,2019,33,26.8,54.0,54.0,25.357142857142858
galle,2019,34,26.428571428571427,74.2,74.2,21.214285714285715
galle,2019,35,26.785714285714285,53.2,53.2,21.014285714285712
galle,2019,36,27.37142857142857,21.3,21.3,19.62857142857143
galle,2019,37,26.614285714285717,45.2,45.2,18.8
galle,2019,38,26.228571428571428,102.3,102.3,19.24285714285714
galle,2019,39,25.842857142857145,107.0,107.0,13.257142857142856
galle,2019,40,26.37142857142857,52.3,52.3,12.357142857142858
galle,2019,41,26.385714285714283,72.2,72.2,13.457142857142857
galle,2019,42,26.357142857142858,248.2,248.2,12.114285714285714
galle,2019,43,26.02857142857143,78.2,78.2,13.842857142857143
galle,2019,44,26.214285714285715,89.1,89.1,13.442857142857141
galle,2019,45,26.82857142857143,50.7,50.7,15.014285714285714
galle,2019,46,26.942857142857143,30.599999999999998,30.599999999999998,12.157142857142857
galle,2019,47,26.657142857142855,53.0,53.0,12.585714285714287
galle,2019,48,26.52857142857143,94.8,94.8,16.414285714285715
galle,2019,49,26.571428571428573,87.80000000000001,87.80000000000001,14.700000000000001
galle,2019,50,26.75714285714286,26.4,26.4,16.0
galle,2019,51,26.585714285714285,73.5,73.5,18.285714285714285
galle,2019,52,27.057142857142857,13.2,13.2,14.042857142857143
galle,2020,1,27.619999999999997,4.8,4.8,17.34
galle,2020,2,27.8,1.1,1.1,14.171428571428573
galle,2020,3,27.457142857142856,2.9,2.9,13.814285714285713
galle,2020,4,28.428571428571427,0.5,0.5,17.67142857142857
galle,2020,5,27.685714285714287,0.0,0.0,15.942857142857141
galle,2020,6,27.87142857142857,1.8,1.8,13.1
galle,2020,7,28.428571428571427,14.1,14.1,17.52857142857143
galle,2020,8,28.428571428571427,0.39999999999999997,0.39999999999999997,21.157142857142855
galle,2020,9,29.385714285714283,0.0,0.0,16.74285714285714
galle,2020,10,28.014285714285712,8.6,8.6,12.885714285714286
galle,2020,11,28.985714285714288,0.3,0.3,15.428571428571429
galle,2020,12,28.2,22.900000000000002,22.900000000000002,15.37142857142857
galle,2020,13,28.442857142857143,7.8,7.8,15.514285714285714
galle,2020,14,28.12857142857143,12.0,12.0,12.900000000000002
galle,2020,15,28.74285714285714,18.2,18.2,13.714285714285714
galle,2020,16,28.02857142857143,54.4,54.4,13.228571428571428
galle,2020,17,28.12857142857143,58.9,58.9,14.371428571428572
galle,2020,18,28.52857142857143,27.4,27.4,16.37142857142857
galle,2020,19,27.771428571428572,73.6,73.6,15.371428571428572
galle,2020,20,28.3,64.2,64.2,19.114285714285717
galle,2020,21,28.357142857142858,42.5,42.5,27.614285714285717
galle,2020,22,27.957142857142856,54.3,54.3,22.62857142857143
galle,2020,23,27.985714285714288,38.0,38.0,19.771428571428572
galle,2020,24,28.114285714285717,33.7,33.7,24.457142857142856
galle,2020,25,28.17142857142857,25.7,25.7,24.52857142857143
galle,2020,26,27.714285714285715,19.2,19.2,24.357142857142858
galle,2020,27,27.771428571428572,37.7,37.7,21.428571428571427
galle,2020,28,27.17142857142857,55.5,55.5,22.085714285714285
galle,2020,29,27.47142857142857,39.1,39.1,21.0
galle,2020,30,26.485714285714288,73.6,73.6,20.814285714285713
galle,2020,31,26.957142857142856,40.0,40.0,25.02857142857143
galle,2020,32,26.52857142857143,73.0,73.0,25.02857142857143
galle,2020,33,27.114285714285717,6.2,6.2,22.685714285714287
galle,2020,34,27.814285714285713,6.6,6.6,20.3
galle,2020,35,27.642857142857142,8.6,8.6,19.87142857142857
galle,2020,36,26.385714285714283,92.0,92.0,22.714285714285715
galle,2020,37,26.942857142857143,36.900000000000006,36.900000000000006,21.142857142857142
galle,2020,38,26.685714285714287,64.0,64.0,25.271428571428572
galle,2020,39,26.62857142857143,38.0,38.0,19.657142857142855
galle,2020,40,27.157142857142855,27.900000000000002,27.900000000000002,24.61428571428571
galle,2020,41,27.085714285714285,21.200000000000003,21.200000000000003,24.685714285714287
galle,2020,42,27.0,29.2,29.2,27.52857142857143
galle,2020,43,27.228571428571428,9.0,9.0,22.857142857142858
galle,2020,44,27.47142857142857,6.8,6.8,17.97142857142857
galle,2020,45,27.071428571428573,41.5,41.5,12.485714285714286
galle,2020,46,27.057142857142857,90.9,90.9,11.285714285714286
galle,2020,47,26.657142857142855,76.7,76.7,11.971428571428572
galle,2020,48,27.428571428571427,9.4,9.4,16.04285714285714
galle,2020,49,27.114285714285717,25.3,25.3,18.457142857142856
galle,2020,50,26.87142857142857,30.0,30.0,8.428571428571429
galle,2020,51,26.585714285714285,32.9,32.9,10.771428571428572
galle,2020,52,26.47142857142857,71.2,71.2,9.214285714285714
galle,2020,53,26.775000000000002,25.7,25.7,14.3
galle,2021,1,26.314285714285713,78.4,78.4,11.242857142857144
galle,2021,2,26.17142857142857,76.8,76.8,11.771428571428572
galle,2021,3,26.885714285714283,15.0,15.0,11.028571428571428
galle,2021,4,26.7,32.2,32.2,10.928571428571429
galle,2021,5,26.957142857142856,19.599999999999998,19.599999999999998,11.057142857142859
galle,2021,6,27.014285714285712,10.2,10.2,8.714285714285714
galle,2021,7,27.17142857142857,6.3,6.3,10.442857142857141
galle,2021,8,27.02857142857143,15.899999999999999,15.899999999999999,10.357142857142858
galle,2021,9,27.071428571428573,10.1,10.1,13.314285714285715
galle,2021,10,27.2,19.5,19.5,16.842857142857145
galle,2021,11,27.24285714285714,40.7,40.7,9.242857142857144
galle,2021,12,27.014285714285712,66.9,66.9,12.614285714285714
galle,2021,13,28.085714285714285,18.0,18.0,18.928571428571427
galle,2021,14,27.642857142857142,9.4,9.4,11.442857142857141
galle,2021,15,27.414285714285715,58.6,58.6,11.228571428571428
galle,2021,16,28.12857142857143,16.5,16.5,16.7
galle,2021,17,28.02857142857143,23.6,23.6,12.62857142857143
galle,2021,18,27.557142857142857,107.9,107.9,9.157142857142857
galle,2021,19,27.985714285714288,100.6,100.6,18.914285714285715
galle,2021,20,27.957142857142856,30.0,30.0,19.228571428571428
galle,2021,21,27.928571428571427,53.3,53.3,30.8
galle,2021,22,27.614285714285717,32.4,32.4,23.2
galle,2021,23,27.428571428571427,61.3,61.3,24.514285714285712
galle,2021,24,28.2,9.5,9.5,26.085714285714285
galle,2021,25,27.32857142857143,39.2,39.2,23.52857142857143
galle,2021,26,26.97142857142857,56.5,56.5,22.114285714285717
galle,2021,27,27.114285714285717,57.1,57.1,26.342857142857145
galle,2021,28,27.685714285714287,13.700000000000001,13.700000000000001,27.814285714285713
galle,2021,29,27.400000000000002,40.6,40.6,26.52857142857143
galle,2021,30,27.471428571428568,16.3,16.3,25.87142857142857
galle,2021,31,26.957142857142856,38.1,38.1,26.314285714285713
galle,2021,32,26.97142857142857,30.4,30.4,25.771428571428572
galle,2021,33,26.82857142857143,21.4,21.4,20.842857142857145
galle,2021,34,26.414285714285715,76.5,76.5,21.785714285714285
galle,2021,35,26.67142857142857,32.1,32.1,21.857142857142858
galle,2021,36,27.271428571428572,19.0,19.0,23.185714285714287
galle,2021,37,27.157142857142855,26.1,26.1,20.400000000000002
galle,2021,38,27.0,57.7,57.7,23.185714285714287
galle,2021,39,26.885714285714283,24.0,24.0,23.071428571428573
galle,2021,40,26.985714285714288,65.0,65.0,20.985714285714288
galle,2021,41,27.342857142857145,23.0,23.0,26.657142857142855
galle,2021,42,27.157142857142855,14.1,14.1,19.900000000000002
galle,2021,43,26.314285714285713,75.5,75.5,15.828571428571427
galle,2021,44,26.3,88.6,88.6,17.54285714285714
galle,2021,45,26.657142857142855,29.599999999999998,29.599999999999998,25.87142857142857
galle,2021,46,26.928571428571427,42.1,42.1,22.428571428571427
galle,2021,47,26.428571428571427,64.9,64.9,12.514285714285714
galle,2021,48,26.614285714285717,47.5,47.5,9.87142857142857
galle,2021,49,27.185714285714287,32.7,32.7,13.385714285714286
galle,2021,50,26.314285714285713,78.7,78.7,10.37142857142857
galle,2021,51,26.785714285714285,9.1,9.1,8.685714285714285
galle,2021,52,27.02,1.2,1.2,12.72
galle,2021,53,26.433333333333334,35.1,35.1,12.066666666666668
galle,2022,1,26.414285714285715,75.9,75.9,9.87142857142857
galle,2022,2,26.957142857142856,20.2,20.2,11.12857142857143
galle,2022,3,26.400000000000002,5.5,5.5,12.62857142857143
galle,2022,4,26.457142857142856,6.3999999999999995,6.3999999999999995,9.971428571428572
galle,2022,5,26.900000000000002,17.2,17.2,11.828571428571427
galle,2022,6,26.585714285714285,34.7,34.7,11.085714285714285
galle,2022,7,27.12857142857143,7.7,7.7,10.514285714285714
galle,2022,8,27.25714285714286,11.9,11.9,12.37142857142857
galle,2022,9,27.52857142857143,30.9,30.9,10.771428571428572
galle,2022,10,27.114285714285717,42.5,42.5,9.457142857142857
galle,2022,11,27.32857142857143,23.099999999999998,23.099999999999998,17.914285714285715
galle,2022,12,27.857142857142858,10.0,10.0,16.757142857142856
galle,2022,13,27.400000000000002,16.4,16.4,11.157142857142857
galle,2022,14,26.457142857142856,67.5,67.5,13.62857142857143
galle,2022,15,27.67142857142857,44.199999999999996,44.199999999999996,14.87142857142857
galle,2022,16,27.885714285714283,34.6,34.6,14.414285714285715
galle,2022,17,28.17142857142857,38.5,38.5,14.085714285714285
galle,2022,18,28.5,42.8,42.8,22.25714285714286
galle,2022,19,27.557142857142857,108.89999999999999,108.89999999999999,28.285714285714285
galle,2022,20,27.771428571428572,47.9,47.9,25.157142857142855
galle,2022,21,27.071428571428573,57.3,57.3,22.714285714285715
galle,2022,22,27.12857142857143,66.0,66.0,19.057142857142857
galle,2022,23,27.357142857142858,34.0,34.0,21.5
galle,2022,24,27.114285714285717,47.9,47.9,19.8
